name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Hồ Chí Minh, Việt Nam",2000-04-03,33.6,26.1,29.5,40.9,26.1,34.4,25.0,77.9,,0.0,0.0,,,,,18.0,176.0,,58.5,9.7,,,,,05:48:58,18:04:04,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-04,35.1,26.1,29.9,43.5,26.1,35.1,24.9,75.4,,0.0,0.0,,,,,18.0,192.3,,71.5,8.8,,,,,05:48:22,18:04:04,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-05,34.1,24.1,29.2,43.7,24.1,34.0,24.9,78.6,,0.0,0.0,,,,,21.6,127.9,,59.5,9.8,,,,,05:47:47,18:04:04,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-06,33.1,24.1,29.3,39.4,24.1,33.6,24.5,76.7,,0.0,0.0,,,,,21.6,128.0,,53.0,9.9,,,,,05:47:13,18:04:05,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-07,35.1,25.1,30.1,40.8,25.1,34.8,24.4,73.2,,0.0,0.0,,,,,18.0,39.5,,53.0,9.9,,,,,05:46:38,18:04:06,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-08,34.1,25.1,28.4,40.7,25.1,31.5,24.6,81.3,,0.0,0.0,,,,,10.8,347.9,,68.3,6.9,,,,,05:46:04,18:04:07,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-09,33.9,24.1,29.5,41.5,24.1,33.4,24.1,74.7,,0.0,0.0,,,,,25.2,97.7,,44.5,9.9,,,,,05:45:30,18:04:08,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-10,34.4,26.7,30.5,42.1,26.7,35.6,24.3,70.6,,0.0,0.0,,,,,28.8,115.2,,46.0,10.6,,,,,05:44:56,18:04:09,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-11,33.1,25.1,29.2,40.7,25.1,33.7,24.6,77.0,,0.0,0.0,,,,,21.6,99.5,,61.6,10.6,,,,,05:44:23,18:04:10,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-12,34.1,25.1,29.4,43.7,25.1,34.6,25.2,78.9,,0.0,0.0,,,,,25.2,116.2,,68.9,9.9,,,,,05:43:50,18:04:12,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-13,32.1,25.1,27.4,39.3,25.1,30.4,25.1,87.6,,0.0,0.0,,,,,18.0,132.1,,64.2,9.7,,,,,05:43:18,18:04:14,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-14,33.1,25.1,28.6,39.4,25.1,32.3,24.7,80.5,,0.0,0.0,,,,,21.6,140.2,,46.5,10.2,,,,,05:42:46,18:04:16,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-15,33.1,24.7,29.2,42.3,24.7,34.1,25.5,81.0,,0.0,0.0,,,,,18.0,168.3,,48.5,10.0,,,,,05:42:14,18:04:19,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-16,31.1,24.1,28.0,39.3,24.1,32.5,25.6,87.2,,0.0,0.0,,,,,18.0,168.9,,59.5,7.4,,,,,05:41:43,18:04:21,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-17,33.1,23.4,28.6,40.7,23.4,32.9,24.9,82.0,,0.0,0.0,,,,,21.6,80.8,,66.5,9.4,,,,,05:41:12,18:04:24,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-18,31.2,24.7,28.8,39.3,24.7,33.7,25.1,81.0,,0.0,0.0,,,,,18.0,158.3,,67.9,9.8,,,,,05:40:42,18:04:28,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-19,33.4,26.1,29.0,39.9,26.1,33.2,25.0,80.1,,0.0,0.0,,,,,14.4,105.3,,52.2,8.8,,,,,05:40:12,18:04:31,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-20,33.2,25.1,29.6,41.7,25.1,35.2,25.5,80.1,,0.0,0.0,,,,,21.6,115.7,,51.1,8.6,,,,,05:39:43,18:04:35,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-21,33.7,26.9,30.3,44.5,30.6,37.1,25.7,77.2,,0.0,0.0,,,,,21.6,121.7,,47.8,10.4,,,,,05:39:14,18:04:39,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-22,33.6,26.7,29.9,42.3,26.7,35.9,25.5,78.3,,0.0,0.0,,,,,21.6,145.6,,50.0,10.6,,,,,05:38:46,18:04:44,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-23,33.1,25.7,29.4,40.8,25.7,34.7,25.4,80.3,,0.0,0.0,,,,,14.4,188.9,,60.5,9.7,,,,,05:38:18,18:04:49,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-24,33.1,25.9,29.2,42.9,25.9,34.5,25.6,81.7,,0.0,0.0,,,,,25.2,258.7,,51.1,10.0,,,,,05:37:51,18:04:54,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-25,33.1,26.9,29.3,42.3,30.4,35.5,25.7,81.4,,0.0,0.0,,,,,21.6,197.3,,48.9,9.8,,,,,05:37:24,18:05:00,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-26,35.1,25.1,30.5,43.7,25.1,36.8,25.6,76.4,,0.0,0.0,,,,,21.6,145.2,,42.0,9.4,,,,,05:36:59,18:05:06,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-27,35.1,26.1,30.8,43.5,26.1,36.7,25.4,74.2,,0.0,0.0,,,,,14.4,169.2,,45.8,10.4,,,,,05:36:33,18:05:12,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-28,33.1,26.1,29.6,42.3,26.1,35.1,25.6,79.9,,0.0,0.0,,,,,14.4,110.0,,47.9,7.9,,,,,05:36:09,18:05:19,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-29,35.1,26.6,30.3,45.5,26.6,37.4,26.1,79.4,,0.0,0.0,,,,,18.0,139.7,,60.5,9.5,,,,,05:35:45,18:05:26,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-04-30,34.1,25.9,30.3,42.5,25.9,36.3,25.7,77.9,,0.0,0.0,,,,,18.0,126.1,,49.0,10.0,,,,,05:35:21,18:05:33,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-01,35.1,26.1,31.1,42.3,26.1,37.0,25.3,73.2,,0.0,0.0,,,,,18.0,253.6,,48.4,10.0,,,,,05:34:59,18:05:41,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-02,33.1,22.4,28.5,44.0,22.4,33.8,25.2,83.2,,0.0,0.0,,,,,21.6,273.1,,61.6,9.4,,,,,05:34:37,18:05:49,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-03,34.4,23.1,28.6,44.6,23.1,32.7,24.8,81.3,,0.0,0.0,,,,,32.4,317.9,,57.5,8.9,,,,,05:34:16,18:05:57,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-04,33.1,24.1,28.6,41.1,24.1,33.5,25.2,82.5,,0.0,0.0,,,,,14.4,103.8,,58.3,7.3,,,,,05:33:55,18:06:06,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-05,33.1,25.1,29.3,42.3,25.1,34.3,25.3,80.4,,0.0,0.0,,,,,25.2,42.1,,60.5,8.8,,,,,05:33:35,18:06:16,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-06,34.1,26.1,29.8,43.7,26.1,35.4,25.5,78.2,,0.0,0.0,,,,,14.4,102.4,,76.0,9.0,,,,,05:33:16,18:06:25,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-07,31.4,25.1,27.0,39.4,25.1,29.5,24.9,88.3,,0.0,0.0,,,,,21.6,262.5,,62.4,7.8,,,,,05:32:58,18:06:35,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-08,33.1,24.1,28.9,42.4,24.1,33.9,25.2,81.0,,0.0,0.0,,,,,14.4,230.9,,52.6,7.8,,,,,05:32:41,18:06:46,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-09,34.1,26.2,29.7,43.7,26.2,35.4,25.2,77.7,,0.0,0.0,,,,,18.0,212.9,,54.0,9.7,,,,,05:32:24,18:06:57,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-10,34.1,26.2,29.4,44.2,26.2,36.0,26.2,83.6,,0.0,0.0,,,,,18.0,218.8,,65.5,9.0,,,,,05:32:08,18:07:08,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-11,30.1,25.7,28.0,39.0,25.7,32.8,25.9,88.8,,0.0,0.0,,,,,18.0,228.1,,81.0,8.7,,,,,05:31:53,18:07:19,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-12,30.9,24.1,26.9,40.6,24.1,29.6,25.6,93.2,,0.0,0.0,,,,,21.6,210.7,,72.5,8.5,,,,,05:31:38,18:07:31,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-13,32.1,24.1,27.2,40.8,24.1,30.3,25.6,91.5,,0.0,0.0,,,,,21.6,238.7,,75.5,9.5,,,,,05:31:25,18:07:43,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-14,33.1,26.1,29.1,44.0,26.1,35.0,26.1,84.2,,0.0,0.0,,,,,25.2,224.8,,62.1,9.2,,,,,05:31:12,18:07:56,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-15,33.7,26.6,29.6,43.3,26.6,36.3,26.1,82.1,,0.0,0.0,,,,,28.8,232.4,,62.0,10.2,,,,,05:31:00,18:08:09,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-16,35.1,25.7,30.1,43.5,25.7,35.8,25.5,77.7,,0.0,0.0,,,,,32.4,235.8,,55.0,8.9,,,,,05:30:49,18:08:22,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-17,33.1,24.4,27.8,42.3,24.4,31.1,25.5,88.3,,0.0,0.0,,,,,18.0,224.7,,81.0,8.7,,,,,05:30:38,18:08:35,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-18,33.4,26.1,28.3,44.6,26.1,33.2,26.5,90.3,,0.0,0.0,,,,,21.6,247.4,,76.5,7.8,,,,,05:30:29,18:08:49,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-19,34.1,23.1,28.5,45.5,23.1,33.2,25.9,87.2,,0.0,0.0,,,,,32.4,281.3,,67.0,8.3,,,,,05:30:20,18:09:03,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-20,33.7,24.6,29.0,44.9,24.6,34.8,25.9,84.5,,0.0,0.0,,,,,25.2,227.3,,74.3,8.8,,,,,05:30:12,18:09:17,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-21,32.1,26.1,28.3,40.8,26.1,32.9,25.3,84.7,,0.0,0.0,,,,,18.0,226.0,,78.5,10.3,,,,,05:30:05,18:09:32,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-22,32.1,25.7,28.8,42.5,25.7,34.3,25.8,84.0,,0.0,0.0,,,,,18.0,178.0,,72.0,9.3,,,,,05:29:58,18:09:47,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-23,33.1,26.4,29.3,42.5,26.4,35.4,26.0,83.2,,0.0,0.0,,,,,18.0,195.2,,52.0,8.7,,,,,05:29:53,18:10:02,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-24,33.1,25.1,29.0,44.0,25.1,34.4,25.9,84.7,,0.0,0.0,,,,,28.8,213.9,,61.6,8.5,,,,,05:29:48,18:10:17,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-25,34.1,24.1,28.6,43.7,24.1,32.6,25.0,82.1,,0.0,0.0,,,,,32.4,265.5,,63.0,9.4,,,,,05:29:44,18:10:33,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-26,31.7,25.1,26.6,42.3,25.1,28.7,25.6,94.3,,0.0,0.0,,,,,28.8,214.4,,81.1,8.2,,,,,05:29:41,18:10:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-27,34.1,24.1,29.8,44.0,24.1,36.1,25.9,80.9,,0.0,0.0,,,,,18.0,262.8,,44.0,8.9,,,,,05:29:39,18:11:05,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-28,34.1,27.1,30.2,45.5,31.4,38.0,26.5,81.1,,0.0,0.0,,,,,18.0,236.0,,69.4,10.3,,,,,05:29:37,18:11:21,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-29,34.2,24.1,29.1,46.8,24.1,34.9,26.0,84.4,,0.0,0.0,,,,,21.6,230.5,,68.0,8.6,,,,,05:29:36,18:11:37,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-30,33.1,24.1,27.5,45.9,24.1,31.5,25.5,89.4,,0.0,0.0,,,,,28.8,253.4,,65.0,6.2,,,,,05:29:36,18:11:53,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-05-31,29.7,23.1,25.5,35.5,23.1,26.8,24.2,92.6,,0.0,0.0,,,,,25.2,235.1,,91.6,8.7,,,,,05:29:37,18:12:10,0.92,Overcast,Cloudy skies throughout the day.,cloudy,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-01,31.1,23.9,26.7,38.7,23.9,29.5,25.2,92.0,,0.0,0.0,,,,,25.2,281.6,,83.0,7.1,,,,,05:29:38,18:12:26,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-02,30.2,24.1,26.5,37.8,24.1,28.9,25.0,91.7,,0.0,0.0,,,,,21.6,229.4,,89.5,6.5,,,,,05:29:40,18:12:42,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-03,31.1,23.7,26.8,37.9,23.7,29.6,24.9,90.2,,0.0,0.0,,,,,18.0,170.1,,83.0,8.5,,,,,05:29:43,18:12:59,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-04,33.1,24.1,28.8,40.7,24.1,33.2,24.9,80.0,,0.0,0.0,,,,,14.4,144.0,,48.3,10.3,,,,,05:29:47,18:13:16,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-05,32.1,23.1,29.0,40.8,23.1,34.3,25.3,81.7,,0.0,0.0,,,,,14.4,83.4,,54.5,9.0,,,,,05:29:51,18:13:32,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-06,33.1,26.1,29.9,42.3,26.1,36.3,25.9,80.2,,0.0,0.0,,,,,18.0,134.4,,45.3,9.9,,,,,05:29:56,18:13:49,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-07,33.1,25.9,29.2,42.7,25.9,34.9,25.9,82.9,,0.0,0.0,,,,,18.0,123.9,,62.0,9.6,,,,,05:30:01,18:14:05,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-08,32.1,24.7,27.3,39.3,24.7,30.1,24.8,86.9,,0.0,0.0,,,,,36.0,185.9,,71.0,8.7,,,,,05:30:08,18:14:21,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-09,30.1,24.1,26.4,37.6,24.1,28.7,24.6,90.2,,0.0,0.0,,,,,21.6,186.9,,73.5,8.8,,,,,05:30:14,18:14:38,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-10,32.1,24.1,28.5,40.8,24.1,33.5,25.3,83.3,,0.0,0.0,,,,,18.0,255.2,,63.7,9.5,,,,,05:30:22,18:14:54,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-11,33.1,25.7,28.5,42.3,25.7,33.0,25.4,84.1,,0.0,0.0,,,,,43.2,224.9,,49.5,9.7,,,,,05:30:30,18:15:10,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-12,33.1,24.4,29.1,42.3,24.4,34.6,25.6,82.1,,0.0,0.0,,,,,21.6,254.1,,48.5,9.3,,,,,05:30:38,18:15:26,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-13,33.1,25.1,29.6,42.3,25.1,35.3,25.5,79.6,,0.0,0.0,,,,,28.8,256.9,,54.7,9.3,,,,,05:30:48,18:15:41,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-14,33.1,26.1,29.9,42.4,26.1,35.9,25.7,79.1,,0.0,0.0,,,,,28.8,252.8,,57.9,10.6,,,,,05:30:57,18:15:57,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-15,29.1,25.1,27.3,37.0,25.1,31.1,25.3,89.2,,0.0,0.0,,,,,28.8,247.9,,83.2,9.5,,,,,05:31:07,18:16:12,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-16,31.4,25.1,27.2,39.3,25.1,29.6,24.9,87.5,,0.0,0.0,,,,,28.8,240.8,,80.0,7.7,,,,,05:31:18,18:16:27,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-17,31.9,24.9,26.7,40.2,24.9,28.8,24.9,90.3,,0.0,0.0,,,,,39.6,231.4,,86.5,8.4,,,,,05:31:29,18:16:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-18,32.1,24.6,28.3,39.3,24.6,32.2,24.8,82.4,,0.0,0.0,,,,,21.6,260.4,,68.0,10.2,,,,,05:31:41,18:16:55,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-19,31.4,24.2,27.3,38.7,24.2,30.5,25.2,88.5,,0.0,0.0,,,,,14.4,222.6,,85.8,8.3,,,,,05:31:53,18:17:09,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-20,33.1,25.1,29.1,42.3,25.1,34.1,25.4,81.8,,0.0,0.0,,,,,18.0,244.8,,69.0,9.1,,,,,05:32:05,18:17:23,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-21,31.9,24.1,27.6,39.3,24.1,30.9,25.0,86.3,,0.0,0.0,,,,,18.0,200.6,,87.1,8.6,,,,,05:32:18,18:17:36,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-22,33.1,24.9,28.8,43.0,24.9,33.6,25.4,82.7,,0.0,0.0,,,,,21.6,200.7,,51.5,10.4,,,,,05:32:31,18:17:48,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-23,31.4,25.1,27.3,39.4,25.1,30.1,25.2,88.5,,0.0,0.0,,,,,18.0,224.3,,60.6,8.9,,,,,05:32:45,18:18:01,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-24,31.1,24.1,28.3,37.9,24.1,32.6,25.0,82.9,,0.0,0.0,,,,,18.0,238.5,,79.0,8.2,,,,,05:32:59,18:18:12,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-25,33.1,25.9,29.4,42.3,25.9,34.6,25.4,79.7,,0.0,0.0,,,,,21.6,231.5,,49.0,8.9,,,,,05:33:13,18:18:24,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-26,32.1,22.1,27.2,40.8,22.1,30.6,24.9,87.6,,0.0,0.0,,,,,18.0,238.3,,74.0,8.9,,,,,05:33:27,18:18:34,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-27,31.7,23.7,27.8,38.9,23.7,31.7,24.7,83.8,,0.0,0.0,,,,,14.4,303.6,,74.7,10.4,,,,,05:33:42,18:18:45,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-28,32.2,24.1,28.5,40.8,24.1,33.1,25.1,82.6,,0.0,0.0,,,,,25.2,323.7,,76.0,9.3,,,,,05:33:56,18:18:54,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-29,32.1,24.9,27.2,40.8,24.9,30.0,25.1,89.1,,0.0,0.0,,,,,14.4,268.6,,77.0,7.5,,,,,05:34:11,18:19:03,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-06-30,30.1,23.1,26.2,36.3,23.1,28.5,24.5,90.8,,0.0,0.0,,,,,18.0,156.2,,83.2,7.2,,,,,05:34:26,18:19:12,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-07-01,32.1,23.9,28.2,39.3,23.9,32.4,24.9,83.4,,0.0,0.0,,,,,18.0,121.2,,55.2,8.8,,,,,05:34:42,18:19:20,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-07-02,32.1,25.1,28.4,40.8,25.1,32.6,25.3,84.1,,0.0,0.0,,,,,14.4,151.2,,57.6,9.9,,,,,05:34:57,18:19:27,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-07-03,31.6,25.9,27.7,39.3,25.9,30.9,25.2,86.8,,0.0,0.0,,,,,18.0,208.5,,77.0,9.3,,,,,05:35:12,18:19:33,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-07-04,32.1,24.1,27.0,40.8,24.1,30.0,25.6,92.2,,0.0,0.0,,,,,39.6,230.8,,77.2,7.7,,,,,05:35:28,18:19:39,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
"Hồ Chí Minh, Việt Nam",2000-07-05,31.1,23.9,26.6,39.3,23.9,28.9,24.9,90.6,,0.0,0.0,,,,,25.2,214.8,,78.9,8.6,,,,,05:35:43,18:19:45,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48900099999']
